user_id,session,visit_id,visit_date,survey_file,survey_file_stamp,pack,start_date,start_time,end_date,end_time,exit_status,exit_screen,build_date,application_version,android_version,device_id,device_manufacturer,device_model,launch_type,beep_file,target_beep_time,actual_beep_time,screen_trail,bed_time,getup_time,sleep_quality,mindsharp,concentrate,game_distract,SYMBOL_SEARCH.median.RT.all_trials,SYMBOL_SEARCH.median.RT.accurate_trials,SYMBOL_SEARCH.median.RT.error_trials,SYMBOL_SEARCH.median.RT.lure_trials,SYMBOL_SEARCH.median.RT.normal_trials,SYMBOL_SEARCH.sd.RT.all_trials,SYMBOL_SEARCH.sd.RT.accurate_trials,SYMBOL_SEARCH.sd.RT.error_trials,SYMBOL_SEARCH.sd.RT.lure_trials,SYMBOL_SEARCH.sd.RT.normal_trials,SYMBOL_SEARCH.proportion.accurate.trials,SYMBOL_SEARCH.proportion.error.trials,SYMBOL_SEARCH.n.filtered.trials,SYMBOL_SEARCH.n.accurate.trials,SYMBOL_SEARCH.n.error.trials,SYMBOL_SEARCH.n.lure.trials,SYMBOL_SEARCH.n.normal.trials,SYMBOL_SEARCH.n.trials,SYMBOL_SEARCH.PACKAGE.VERSION,DOT_MEMORY.median.RT.all_trials,DOT_MEMORY.sd.RT.all_trials,DOT_MEMORY.median.RT.perfect_trials,DOT_MEMORY.sd.RT.perfect_trials,DOT_MEMORY.median.RT.nonperfect_trials,DOT_MEMORY.sd.RT.nonperfect_trials,DOT_MEMORY.median.error.distance.overall,DOT_MEMORY.sd.error.distance.overall,DOT_MEMORY.sum.error.distance.overall,DOT_MEMORY.count.perfect.dots,DOT_MEMORY.count.perfect.trials,DOT_MEMORY.n.filtered.trials,DOT_MEMORY.n.trials,DOT_MEMORY.prop.perfect.trials,DOT_MEMORY.PACKAGE.VERSION,COLOR_SHAPES.median.RT.all_trials,COLOR_SHAPES.median.RT.HIT_trials,COLOR_SHAPES.median.RT.FA_trials,COLOR_SHAPES.median.RT.MISS_trials,COLOR_SHAPES.median.RT.CR_trials,COLOR_SHAPES.sd.RT.all_trials,COLOR_SHAPES.sd.RT.HIT_trials,COLOR_SHAPES.sd.RT.FA_trials,COLOR_SHAPES.sd.RT.MISS_trials,COLOR_SHAPES.sd.RT.CR_trials,COLOR_SHAPES.n.HIT,COLOR_SHAPES.n.FA,COLOR_SHAPES.n.MISS,COLOR_SHAPES.n.CR,COLOR_SHAPES.n.change.trials,COLOR_SHAPES.n.no_change.trials,COLOR_SHAPES.n.filtered.trials,COLOR_SHAPES.n.trials,COLOR_SHAPES.HIT.rate,COLOR_SHAPES.FA.rate,COLOR_SHAPES.MISS.rate,COLOR_SHAPES.CR.rate,COLOR_SHAPES.CorRec.rate,COLOR_SHAPES.HIT.rate.adj,COLOR_SHAPES.FA.rate.adj,COLOR_SHAPES.MISS.rate.adj,COLOR_SHAPES.CR.rate.adj,COLOR_SHAPES.z.HIT.rate,COLOR_SHAPES.z.FA.rate,COLOR_SHAPES.z.MISS.rate,COLOR_SHAPES.z.CR.rate,COLOR_SHAPES.dprime,COLOR_SHAPES.beta,COLOR_SHAPES.c,COLOR_SHAPES.PACKAGE.VERSION
320,3,320_3_2024-01-24,2024-01-24,data_320_3_Survey_10x15x22_2024_01_24.txt,101522,Survey,2024/01/24,10:10:27,2024/01/24,10:15:22,MINIMIZE/FORCE_CLOSE,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,11:45 PM,7:00 AM,80,70,70,59,2366.5,2366.5,NA,2383,2317,751.0028343108014,751.0028343108014,NA,544.4429425082658,929.5328364924217,1,0,0,36,0,18,18,36,0.0.0.9000,5268,681.6182704906513,4089,0,5391.5,142.60551648983756,12.071067811865476,9.007986410311615,64.14213562373095,8,2,0,6,0.3333333333333333,0.0.0.9000,2527.5,1484,NA,2702.5,2520,609.4708662783688,0,NA,211.04688037089227,693.0489801513951,2,0,8,10,10,10,0,20,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.8416212335729142,-2.3263478740408408,0.8416212335729144,2.3263478740408408,1.4847266404679265,10.504293361134915,1.5839845538068775,0.0.0.9000
320,3,320_3_2024-01-24,2024-01-24,data_320_3_Survey_10x48x13_2024_01_24.txt,104813,Survey,2024/01/24,10:10:27,2024/01/24,10:48:13,TIMED_OUT,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,11:45 PM,7:00 AM,80,70,70,59,2366.5,2366.5,NA,2383,2317,751.0028343108014,751.0028343108014,NA,544.4429425082658,929.5328364924217,1,0,0,36,0,18,18,36,0.0.0.9000,5268,681.6182704906513,4089,0,5391.5,142.60551648983756,12.071067811865476,9.007986410311615,64.14213562373095,8,2,0,6,0.3333333333333333,0.0.0.9000,2527.5,1484,NA,2702.5,2520,609.4708662783688,0,NA,211.04688037089227,693.0489801513951,2,0,8,10,10,10,0,20,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.8416212335729142,-2.3263478740408408,0.8416212335729144,2.3263478740408408,1.4847266404679265,10.504293361134915,1.5839845538068775,0.0.0.9000
321,1,321_1_2024-02-05,2024-02-05,data_321_1_Survey_11x52x59_2024_02_05.txt,115259,Survey,2024/02/05,11:46:40,2024/02/05,11:52:59,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:30 PM,5:45 AM,100,70,70,47,3321,3321,NA,3453,3200,1221.9696371504683,1221.9696371504683,NA,1437.9624859888074,825.6162513204572,1,0,0,18,0,9,9,18,0.0.0.9000,6727,1754.727614189735,NA,NA,6727,1754.727614189735,10,2.8867513459481287,35,3,0,0,3,0,0.0.0.9000,1933,1881,2468,2334,2012.5,581.7617305315906,236.15884484812335,NA,660.4377336282354,810.0267485295368,3,1,2,4,5,5,0,10,0.6,0.2,0.4,0.8,0.39999999999999997,0.6,0.2,0.4,0.8,0.2533471031357998,-0.8416212335729142,-0.2533471031357998,0.8416212335729144,1.094968336708714,1.3799824380904808,0.2941370652185572,0.0.0.9000
321,2,321_2_2024-02-05,2024-02-05,data_321_2_Survey_12x11x25_2024_02_05.txt,121125,Survey,2024/02/05,12:05:09,2024/02/05,12:11:25,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:30 PM,5:45 AM,100,40,40,41,3609.5,3609.5,NA,2617,3818,1331.9883068830607,1331.9883068830607,NA,1410.9037686690203,1271.8113504412165,1,0,0,18,0,9,9,18,0.0.0.9000,5676,2483.6435600410405,5676,NA,7460,3196.1226509631947,5,2.886751345948129,10,7,1,0,3,0.3333333333333333,0.0.0.9000,2202.5,1901,3868,2717.5,2202.5,858.7735181964774,NA,NA,958.787211359573,456.7457352473766,1,1,4,4,5,5,0,10,0.2,0.2,0.8,0.8,0,0.2,0.2,0.8,0.8,-0.8416212335729142,-0.8416212335729142,0.8416212335729144,0.8416212335729144,0,1,0.8416212335729142,0.0.0.9000
321,3,321_3_2024-02-05,2024-02-05,data_321_3_Survey_12x25x49_2024_02_05.txt,122549,Survey,2024/02/05,12:20:44,2024/02/05,12:25:49,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:30 PM,5:45 AM,90,40,40,48,2159.5,2159.5,NA,2303,2068,1041.1576827077818,1041.1576827077818,NA,666.1466513547232,1361.6968070919622,1,0,0,18,0,9,9,18,0.0.0.9000,7413,1085.2515837353108,NA,NA,7413,1085.2515837353108,5,0,15,6,0,0,3,0,0.0.0.9000,1801.5,1919,1684,2117.5,NA,560.0662659205803,418.68524374920753,612.2795113344885,968.0291834443835,NA,3,5,2,0,5,5,0,10,0.6,1,0.4,0,-0.4,0.6,0.99,0.4,0.01,0.2533471031357998,2.3263478740408408,-0.2533471031357998,-2.3263478740408408,-2.073000770905041,14.495740362916607,-1.2898474885883202,0.0.0.9000
322,1,322_1_2024-02-13,2024-02-13,data_322_1_Survey_11x34x01_2024_02_13.txt,113401,Survey,2024/02/13,11:26:24,2024/02/13,11:34:01,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:00 PM,6:15 AM,60,60,60,72,3790.5,3790.5,NA,3780,3801,1377.9661162913471,1377.9661162913471,NA,1359.7303041412295,1434.4756881871508,1,0,0,18,0,9,9,18,0.0.0.9000,5586,6203.679015981834,NA,NA,5586,6203.679015981834,7.0710678118654755,2.5122355795862954,22.071067811865476,5,0,0,3,0,0.0.0.9000,2150,1626,1769,5352,2284.5,1121.5940243936552,411.72998838235395,NA,NA,339.37049567299357,4,1,1,4,5,5,0,10,0.8,0.2,0.19999999999999996,0.8,0.6000000000000001,0.8,0.2,0.19999999999999996,0.8,0.8416212335729144,-0.8416212335729142,-0.8416212335729144,0.8416212335729144,1.6832424671458286,0.9999999999999998,-1.1102230246251565e-16,0.0.0.9000
322,2,322_2_2024-02-13,2024-02-13,data_322_2_Survey_11x46x04_2024_02_13.txt,114604,Survey,2024/02/13,11:39:25,2024/02/13,11:46:04,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:00 PM,6:15 AM,60,60,60,23,3300.5,3300.5,NA,3484,3265,1199.0018465809696,1199.0018465809696,NA,1140.5605834169637,1323.426434592334,1,0,0,18,0,9,9,18,0.0.0.9000,10486,2078.6911747539602,NA,NA,10486,2078.6911747539602,19.14213562373095,7.950779017192228,48.2842712474619,2,0,0,3,0,0.0.0.9000,1997.5,2032,NA,NA,1963,416.9823470817173,575.4797998192465,NA,NA,238.1375652852779,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.3263478740408408,-2.3263478740408408,-2.3263478740408408,2.3263478740408408,4.6526957480816815,1,-0,0.0.0.9000
322,3,322_3_2024-02-13,2024-02-13,data_322_3_Survey_12x03x12_2024_02_13.txt,120312,Survey,2024/02/13,11:57:19,2024/02/13,12:03:12,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:00 PM,6:15 AM,60,60,70,34,3608.5,3608.5,NA,3635,3450,1630.751685212537,1630.751685212537,NA,1018.258453329889,2106.0585686168474,1,0,0,18,0,9,9,18,0.0.0.9000,8308,3169.7470456383953,NA,NA,8308,3169.7470456383953,7.0710678118654755,3.635228600820615,24.14213562373095,5,0,0,3,0,0.0.0.9000,2041,1718,NA,3284,2116,493.90540029892816,355.6368700420885,NA,NA,160.66829183133802,4,0,1,5,5,5,0,10,0.8,0,0.19999999999999996,1,0.8,0.8,0.01,0.19999999999999996,0.99,0.8416212335729144,-2.3263478740408408,-0.8416212335729144,2.3263478740408408,3.167969107613755,10.504293361134911,0.7423633202339632,0.0.0.9000
323,1,323_1_2024-02-19,2024-02-19,data_323_1_Survey_12x46x16_2024_02_19.txt,124616,Survey,2024/02/19,12:41:06,2024/02/19,12:46:16,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,3:00 AM,6:30 AM,50,30,40,37,2794.5,2794.5,NA,2933,2565,873.2123176146721,873.2123176146721,NA,846.4161210657556,930.2743472283383,1,0,0,18,0,9,9,18,0.0.0.9000,11892,3456.2772361796056,12015,NA,8930,4188.900571749107,10,6.454972243679029,22.071067811865476,5,1,0,3,0.3333333333333333,0.0.0.9000,2525,2417,NA,3117.5,2301,606.9938678072091,567.5511724358723,NA,659.7306268470488,599.9210781427837,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031357998,-2.3263478740408408,-0.2533471031357998,2.3263478740408408,2.5796949771766404,14.495740362916607,1.0365003854525205,0.0.0.9000
323,2,323_2_2024-02-19,2024-02-19,data_323_2_Survey_12x56x55_2024_02_19.txt,125655,Survey,2024/02/19,12:52:42,2024/02/19,12:56:55,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,3:00 AM,6:30 AM,40,40,40,31,2453,2453,NA,1965,2487,520.8429975573976,520.8429975573976,NA,731.4824179553311,200.78471057329043,1,0,0,18,0,9,9,18,0.0.0.9000,7204,284.9438541186667,NA,NA,7204,284.9438541186667,12.071067811865476,4.855371018767499,43.25140769936442,3,0,0,3,0,0.0.0.9000,2577,1982,NA,3027,2252,685.3469599812605,NA,NA,724.3541951283225,683.1963114654528,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.8416212335729142,-2.3263478740408408,0.8416212335729144,2.3263478740408408,1.4847266404679265,10.504293361134915,1.5839845538068775,0.0.0.9000
323,3,323_3_2024-02-19,2024-02-19,data_323_3_Survey_13x16x05_2024_02_19.txt,131605,Survey,2024/02/19,13:11:45,2024/02/19,13:16:05,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,3:00 AM,6:30 AM,40,30,40,35,2370.5,2370.5,NA,2373,2251,542.0014621450023,542.0014621450023,NA,439.3646296389569,655.8738657529951,1,0,0,18,0,9,9,18,0.0.0.9000,5288,1256.1612157681036,4898.5,550.8361825443205,6967,NA,0,8.660254037844387,15,6,2,0,3,0.6666666666666666,0.0.0.9000,2452.5,2627,NA,1931,3469,1030.5397722660791,692.9646455628166,NA,660.5111656891199,1168.1662124886168,2,0,3,5,5,5,0,10,0.4,0,0.6,1,0.4,0.4,0.01,0.6,0.99,-0.2533471031357998,-2.3263478740408408,0.2533471031357998,2.3263478740408408,2.073000770905041,14.495740362916607,1.2898474885883202,0.0.0.9000
324,1,324_1_2024-02-28,2024-02-28,data_324_1_Survey_08x49x21_2024_02_28.txt,084921,Survey,2024/02/28,08:45:39,2024/02/28,08:49:21,MINIMIZE/FORCE_CLOSE,DotMem_intro_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen,11:23 PM,6:15 AM,50,60,60,NA,3479.5,3479.5,NA,3836,2662,1841.8201728742004,1841.8201728742004,NA,961.7641606202608,2459.151073033131,1,0,0,36,0,18,18,36,0.0.0.9000,4430,549.5874210108283,3837,NA,4682.5,357.0889244992065,10,6.454972243679029,22.071067811865476,5,1,0,3,0.3333333333333333,0.0.0.9000,1882.5,2060.5,NA,1867,1734,540.3288710488168,274.35864605779545,NA,NA,760.097230622504,4,0,1,5,5,5,0,10,0.8,0,0.19999999999999996,1,0.8,0.8,0.01,0.19999999999999996,0.99,0.8416212335729144,-2.3263478740408408,-0.8416212335729144,2.3263478740408408,3.167969107613755,10.504293361134911,0.7423633202339632,0.0.0.9000
324,1,324_1_2024-02-28,2024-02-28,data_324_1_Survey_08x52x06_2024_02_28.txt,085206,Survey,2024/02/28,08:45:39,2024/02/28,08:52:06,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,11:23 PM,6:15 AM,50,60,60,64,3479.5,3479.5,NA,3836,2662,1841.8201728742004,1841.8201728742004,NA,961.7641606202608,2459.151073033131,1,0,0,36,0,18,18,36,0.0.0.9000,4430,549.5874210108283,3837,NA,4682.5,357.0889244992065,10,6.454972243679029,22.071067811865476,5,1,0,3,0.3333333333333333,0.0.0.9000,1882.5,2060.5,NA,1867,1734,540.3288710488168,274.35864605779545,NA,NA,760.097230622504,4,0,1,5,5,5,0,10,0.8,0,0.19999999999999996,1,0.8,0.8,0.01,0.19999999999999996,0.99,0.8416212335729144,-2.3263478740408408,-0.8416212335729144,2.3263478740408408,3.167969107613755,10.504293361134911,0.7423633202339632,0.0.0.9000
324,2,324_2_2024-02-28,2024-02-28,data_324_2_Survey_09x09x25_2024_02_28.txt,090925,Survey,2024/02/28,09:03:39,2024/02/28,09:09:25,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,11:23 PM,6:15 AM,50,50,60,66,4610.5,4610.5,NA,4653,4473,2131.0734445682046,2131.0734445682046,NA,1599.3836139101977,2663.045437088898,1,0,0,18,0,9,9,18,0.0.0.9000,6138,7307.31047194064,NA,NA,6138,7307.31047194064,12.071067811865476,2.5122355795862954,37.071067811865476,2,0,0,3,0,0.0.0.9000,1826.5,1634,NA,3278,1635,1065.7796780865274,NA,NA,1156.6746877723801,391.93838801525936,1,0,4,5,5,5,0,10,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.8416212335729142,-2.3263478740408408,0.8416212335729144,2.3263478740408408,1.4847266404679265,10.504293361134915,1.5839845538068775,0.0.0.9000
324,3,324_3_2024-02-28,2024-02-28,data_324_3_Survey_09x20x19_2024_02_28.txt,092019,Survey,2024/02/28,09:15:31,2024/02/28,09:20:19,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,11:23 PM,6:15 AM,50,50,50,55,4054.5,4054.5,NA,4386,3900,1060.3702769235879,1060.3702769235879,NA,1332.169888231644,700.0234123068869,1,0,0,18,0,9,9,18,0.0.0.9000,9140,3540.1199132232796,NA,NA,9140,3540.1199132232796,12.071067811865476,4.08248290463863,29.14213562373095,4,0,0,3,0,0.0.0.9000,1602.5,1502,NA,2043,1769,415.9398995047241,54.286278192559855,NA,599.6265504461923,448.4465408496313,3,0,2,5,5,5,0,10,0.6,0,0.4,1,0.6,0.6,0.01,0.4,0.99,0.2533471031357998,-2.3263478740408408,-0.2533471031357998,2.3263478740408408,2.5796949771766404,14.495740362916607,1.0365003854525205,0.0.0.9000
325,1,325_1_2024-02-22,2024-02-22,data_325_1_Survey_10x45x09_2024_02_22.txt,104509,Survey,2024/02/22,10:39:33,2024/02/22,10:45:09,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:30 PM,6:45 AM,80,90,90,13,3313,3313,NA,3461,2985,701.6060753494943,701.6060753494943,NA,806.3313524848206,618.9156736673511,1,0,0,18,0,9,9,18,0.0.0.9000,2701,1952.3105115051073,NA,NA,2701,1952.3105115051073,5,1.1957315586905015,17.071067811865476,6,0,0,3,0,0.0.0.9000,1659,1622,NA,NA,1798,246.387770259267,239.2807973908479,NA,NA,185.23282646442556,5,0,0,5,5,5,0,10,1,0,0,1,1,0.99,0.01,0.01,0.99,2.3263478740408408,-2.3263478740408408,-2.3263478740408408,2.3263478740408408,4.6526957480816815,1,-0,0.0.0.9000
325,2,325_2_2024-02-22,2024-02-22,data_325_2_Survey_10x58x20_2024_02_22.txt,105820,Survey,2024/02/22,10:52:25,2024/02/22,10:58:20,MINIMIZE/FORCE_CLOSE,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:30 PM,6:45 AM,100,100,100,7,3293.5,3293.5,NA,3533,3119,1190.765720030603,1190.765720030603,NA,1233.15835536713,1047.0255910126048,1,0,0,36,0,18,18,36,0.0.0.9000,5022,1128.5629800768763,5022,0,4566,1424.9004643599962,5,2.581988897471611,20,14,2,0,6,0.3333333333333333,0.0.0.9000,1584,1568,NA,1876.5,1451,398.83025013287624,0,NA,365.92456287366895,433.6699205617101,2,0,8,10,10,10,0,20,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.8416212335729142,-2.3263478740408408,0.8416212335729144,2.3263478740408408,1.4847266404679265,10.504293361134915,1.5839845538068775,0.0.0.9000
325,2,325_2_2024-02-22,2024-02-22,data_325_2_Survey_11x09x52_2024_02_22.txt,110952,Survey,2024/02/22,10:52:25,2024/02/22,11:09:52,NORMAL,thank_you_screen,7/13/18 10:20 AM,1.1,9,a2e6832dde271fe8,Xiaomi,Redmi Note 8,NORMAL_LAUNCH,NO_BEEP_FILE,NOT SET,NOT SET,before_intro>bedtime_screen>Getuptime_screen>sleep_quality_screen>mindsharp_screen>concentrate_screen>SymbolSearch_intro_screen>game_Symbol>game_Symbol___game>DotMem_intro_screen>game_DotMemory>game_DotMemory___game>MemBinding_intro_screen>game_MemBinding>game_MemBinding___game>game_distract_screen>thank_you_screen,10:30 PM,6:45 AM,100,100,100,7,3293.5,3293.5,NA,3533,3119,1190.765720030603,1190.765720030603,NA,1233.15835536713,1047.0255910126048,1,0,0,36,0,18,18,36,0.0.0.9000,5022,1128.5629800768763,5022,0,4566,1424.9004643599962,5,2.581988897471611,20,14,2,0,6,0.3333333333333333,0.0.0.9000,1584,1568,NA,1876.5,1451,398.83025013287624,0,NA,365.92456287366895,433.6699205617101,2,0,8,10,10,10,0,20,0.2,0,0.8,1,0.2,0.2,0.01,0.8,0.99,-0.8416212335729142,-2.3263478740408408,0.8416212335729144,2.3263478740408408,1.4847266404679265,10.504293361134915,1.5839845538068775,0.0.0.9000
